index,username,puzzle,allTbObTee,lastThreeTbObTee,allCbTe,lastThreeCbTe,allC,lastThreeC,allT,lastThreeT,allCbCe,lastThreeCbCe,allTbCe,lastThreeTbCe,allTbCOe,lastThreeTbCOe,allTbObCee,lastThreeTbObCee,allCbTbCee,lastThreeCbTbCee,allTbCObTee,lastThreeTbCObTee,allTbOe,lastThreeTbOe,cogLoad,structureQuits,structureConsectiveQuits,numStmtsInLock,numConstructsInLock,numStmtsAfterLock,numConstructsAfterLock,nestingDepth,unfamMethods,structContent,uniqueStmts,CCnt,CbCeCnt,CbTbCeeCnt,CbTeCnt,TCnt,TbCeCnt,TbCObTeeCnt,TbCOeCnt,TbObCeeCnt,TbObTeeCnt,TbOeCnt,all_cogLoad,str_cogLoadAvg,str_numAttemptsAvg,str_changeInScoreAvg,str_numAttemptsConstructErrorsAvg,str_changeInConstructScoreAvg,str_postRefPlayScore Avg,str_numAttemptsOfdoTogetherRearrangementsAvg,str_numAttemptsOfoneOrZeroInDoTAvg,str_numAttemptsWithoutOrderingBoxAvg,str_constructReverseUsageAvg,str_countsOfPlayConsecutivelyAvg,str_countsOfPlayPuzConsecutivelyAvg,str_countsOfPlayRefConsecutivelyAvg,str_countsOfPlayRatioAvg,str_noRefPlayedBoolean,str_numRepeatedErrorWithInsertionsAvg,str_numCorrectedFirstWrongIndexAvg,str_numReducedFirstWrongIndexAvg,str_numRepeatedFirstWrongStmtAvg,str_numMoveSameStmtConsecutivelyAvg,str_numPlaySameSetAvg,str_numCorrectButNotPlayedAvg,str_numResetAvg,str_numStepsAvg,str_numStepsDecCorrectInOrderingBoxAvg,str_numStepsSeparatedNestsAvg,str_numStmtsInLockAvg,str_numConstructsInLockAvg,str_numStmtsAfterLockAvg,str_numConstructsAfterLockAvg,str_nestingDepthAvg,str_unfamMethodsAvg,str_structContentAvg,str_uniqueStmtsAvg,str_CCntAvg,str_CbCeCntAvg,str_CbTbCeeCntAvg,str_CbTeCntAvg,str_TCntAvg,str_TbCeCntAvg,str_TbCObTeeCntAvg,str_TbCOeCntAvg,str_TbObCeeCntAvg,str_TbObTeeCntAvg,str_TbOeCntAvg,notStr_cogLoadAvg,notStr_numAttemptsAvg,notStr_changeInScoreAvg,notStr_numAttemptsConstructErrorsAvg,notStr_changeInConstructScoreAvg,notStr_postRefPlayScore Avg,notStr_numAttemptsOfdoTogetherRearrangementsAvg,notStr_numAttemptsOfoneOrZeroInDoTAvg,notStr_numAttemptsWithoutOrderingBoxAvg,notStr_constructReverseUsageAvg,notStr_countsOfPlayConsecutivelyAvg,notStr_countsOfPlayPuzConsecutivelyAvg,notStr_countsOfPlayRefConsecutivelyAvg,notStr_countsOfPlayRatioAvg,notStr_noRefPlayedBoolean,notStr_numRepeatedErrorWithInsertionsAvg,notStr_numCorrectedFirstWrongIndexAvg,notStr_numReducedFirstWrongIndexAvg,notStr_numRepeatedFirstWrongStmtAvg,notStr_numMoveSameStmtConsecutivelyAvg,notStr_numPlaySameSetAvg,notStr_numCorrectButNotPlayedAvg,notStr_numResetAvg,notStr_numStepsAvg,notStr_numStepsDecCorrectInOrderingBoxAvg,notStr_numStepsSeparatedNestsAvg,notStr_numStmtsInLockAvg,notStr_numConstructsInLockAvg,notStr_numStmtsAfterLockAvg,notStr_numConstructsAfterLockAvg,notStr_nestingDepthAvg,notStr_unfamMethodsAvg,notStr_structContentAvg,notStr_uniqueStmtsAvg,notStr_CCntAvg,notStr_CbCeCntAvg,notStr_CbTbCeeCntAvg,notStr_CbTeCntAvg,notStr_TCntAvg,notStr_TbCeCntAvg,notStr_TbCObTeeCntAvg,notStr_TbCOeCntAvg,notStr_TbObCeeCntAvg,notStr_TbObTeeCntAvg,notStr_TbOeCntAvg,lastThree_cogLoadAvg,lastThree_numAttemptsAvg,lastThree_changeInScoreAvg,lastThree_numAttemptsConstructErrorsAvg,lastThree_changeInConstructScoreAvg,lastThree_postRefPlayScore Avg,lastThree_numAttemptsOfdoTogetherRearrangementsAvg,lastThree_numAttemptsOfoneOrZeroInDoTAvg,lastThree_numAttemptsWithoutOrderingBoxAvg,lastThree_constructReverseUsageAvg,lastThree_countsOfPlayConsecutivelyAvg,lastThree_countsOfPlayPuzConsecutivelyAvg,lastThree_countsOfPlayRefConsecutivelyAvg,lastThree_countsOfPlayRatioAvg,lastThree_noRefPlayedBoolean,lastThree_numRepeatedErrorWithInsertionsAvg,lastThree_numCorrectedFirstWrongIndexAvg,lastThree_numReducedFirstWrongIndexAvg,lastThree_numRepeatedFirstWrongStmtAvg,lastThree_numMoveSameStmtConsecutivelyAvg,lastThree_numPlaySameSetAvg,lastThree_numCorrectButNotPlayedAvg,lastThree_numResetAvg,lastThree_numStepsAvg,lastThree_numStepsDecCorrectInOrderingBoxAvg,lastThree_numStepsSeparatedNestsAvg,lastThree_numStmtsInLockAvg,lastThree_numConstructsInLockAvg,lastThree_numStmtsAfterLockAvg,lastThree_numConstructsAfterLockAvg,lastThree_nestingDepthAvg,lastThree_unfamMethodsAvg,lastThree_structContentAvg,lastThree_uniqueStmtsAvg,lastThree_CCntAvg,lastThree_CbCeCntAvg,lastThree_CbTbCeeCntAvg,lastThree_CbTeCntAvg,lastThree_TCntAvg,lastThree_TbCeCntAvg,lastThree_TbCObTeeCntAvg,lastThree_TbCOeCntAvg,lastThree_TbObCeeCntAvg,lastThree_TbObTeeCntAvg,lastThree_TbOeCntAvg,last_cogLoadAvg,last_numAttemptsAvg,last_changeInScoreAvg,last_numAttemptsConstructErrorsAvg,last_changeInConstructScoreAvg,last_postRefPlayScore Avg,last_numAttemptsOfdoTogetherRearrangementsAvg,last_numAttemptsOfoneOrZeroInDoTAvg,last_numAttemptsWithoutOrderingBoxAvg,last_constructReverseUsageAvg,last_countsOfPlayConsecutivelyAvg,last_countsOfPlayPuzConsecutivelyAvg,last_countsOfPlayRefConsecutivelyAvg,last_countsOfPlayRatioAvg,last_noRefPlayedBoolean,last_numRepeatedErrorWithInsertionsAvg,last_numCorrectedFirstWrongIndexAvg,last_numReducedFirstWrongIndexAvg,last_numRepeatedFirstWrongStmtAvg,last_numMoveSameStmtConsecutivelyAvg,last_numPlaySameSetAvg,last_numCorrectButNotPlayedAvg,last_numResetAvg,last_numStepsAvg,last_numStepsDecCorrectInOrderingBoxAvg,last_numStepsSeparatedNestsAvg,last_numStmtsInLockAvg,last_numConstructsInLockAvg,last_numStmtsAfterLockAvg,last_numConstructsAfterLockAvg,last_nestingDepthAvg,last_unfamMethodsAvg,last_structContentAvg,last_uniqueStmtsAvg,last_CCntAvg,last_CbCeCntAvg,last_CbTbCeeCntAvg,last_CbTeCntAvg,last_TCntAvg,last_TbCeCntAvg,last_TbCObTeeCntAvg,last_TbCOeCntAvg,last_TbObCeeCntAvg,last_TbObTeeCntAvg,last_TbOeCntAvg
18,cdBaby Cub,integrative-c.lgp,2,1.666666667,-1,-1.333333333,-1,-2.666666667,0,0.333333333,0,-1.666666667,0,-0.333333333,-2,2.666666667,5,5,5,5,5,5,0,-2,-1,0,0,1,0,6,3,3,3,0,7,0,0,0,0,0,0,0,0,0,1,0,-0.395061728,3.666666667,20,0.553946054,15.66666667,-0.333333333,0.055944056,0.333333333,2.333333333,0,4.333333333,2.666666667,0,0,0.040441176,1,3.666666667,4,1.333333333,4.666666667,1.333333333,1,0,2,76.66666667,3,0,0.666666667,0.666666667,6,2.333333333,3,1.333333333,1,5.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0.666666667,-2.666666667,2,0.45959596,0.333333333,-1,0,0,0,0,0,0,0,0,0,3,0.666666667,1,0,0,0,1,0,0,13.33333333,0,0,2,0.333333333,4.666666667,3,2,3,0.333333333,6.333333333,0,0,0,0,0,0.333333333,0,0.333333333,0,0.333333333,0.333333333,-2.666666667,2,0.45959596,0.333333333,-1,0,0,0,0,0,0,0,0,0,3,0.666666667,1,0,0,0,1,0,0,13.33333333,0,0,2,0.333333333,4.666666667,3,2,3,0.333333333,6.333333333,0,0,0,0,0,0.333333333,0,0.333333333,0,0.333333333,0.333333333,-2,2,0.545454545,1,-3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,17,0,0,2,0,3,3,2,4,0,5,0,0,0,0,0,0,0,1,0,0,0
19,cdBright Sky,repeat-gg.lgp,5,5,5,5,5,5,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.013333333,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-0.333333333,6,0.894444444,0,0,0.346153846,0,0.666666667,1,0,1.666666667,0,0,0.357142857,0,1.333333333,3.666666667,0,0,0.333333333,1,0.333333333,0,21,0.666666667,0,0,0,8,2,1,4.333333333,0.333333333,7.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0,-0.333333333,6,0.894444444,0,0,0.346153846,0,0.666666667,1,0,1.666666667,0,0,0.357142857,0,1.333333333,3.666666667,0,0,0.333333333,1,0.333333333,0,21,0.666666667,0,0,0,8,2,1,4.333333333,0.333333333,7.666666667,0,0,0,0,0.333333333,0,0,0,0,0,0,1,7,0.933333333,0,0,0,0,0,2,0,1,0,0,0.142857143,0,1,5,0,0,0,1,0,0,23,0,0,0,0,9,3,1,5,0,9,0,0,0,0,1,0,0,0,0,0,0
20,cdBright Sky,repeat-ee.lgp,5,5,5,5,-3,2.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.053333333,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-0.666666667,6.333333333,0.936111111,0,0,0.262820513,0,0,1.666666667,0,1.666666667,0,0,0.323809524,0,1.333333333,4.333333333,0,0,0,1,0,0,19,0.333333333,0,0,0,8,2,1,4.666666667,0.333333333,7.666666667,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,-0.666666667,6.333333333,0.936111111,0,0,0.262820513,0,0,1.666666667,0,1.666666667,0,0,0.323809524,0,1.333333333,4.333333333,0,0,0,1,0,0,19,0.333333333,0,0,0,8,2,1,4.666666667,0.333333333,7.666666667,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,-3,5,0.875,0,0,0.25,0,0,2,0,1,0,0,0.4,0,1,4,0,0,0,1,0,0,10,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
21,cdBright Sky,repeat-f.lgp,5,5,5,5,-2,0.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,-0.066666667,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-1,4.333333333,0.602777778,0,0,0.083333333,0,0,1.333333333,0,0.666666667,0,0,0.180952381,1,0.666666667,3.333333333,0,0.333333333,0,1,0,0,12.66666667,0,0,0,0,6,1.666666667,1,2.666666667,0,6,1,0,0,0,0.333333333,0,0,0,0,0,0,-1,4.333333333,0.602777778,0,0,0.083333333,0,0,1.333333333,0,0.666666667,0,0,0.180952381,1,0.666666667,3.333333333,0,0.333333333,0,1,0,0,12.66666667,0,0,0,0,6,1.666666667,1,2.666666667,0,6,1,0,0,0,0.333333333,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,5,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
22,cdBright Sky,repeat-e.lgp,5,5,5,5,-1,-1.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.066666667,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-1.333333333,3.333333333,0.569444444,0,0,0.083333333,0,0,0.666666667,0,0.666666667,0,0,0.216666667,1,0.333333333,2.333333333,0,0.333333333,0,1,0,0,11.66666667,0,0,0,0,4.333333333,1,1,1,0.333333333,3.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,-1.333333333,3.333333333,0.569444444,0,0,0.083333333,0,0,0.666666667,0,0.666666667,0,0,0.216666667,1,0.333333333,2.333333333,0,0.333333333,0,1,0,0,11.66666667,0,0,0,0,4.333333333,1,1,1,0.333333333,3.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,4,0.833333333,0,0,0,0,0,0,0,1,0,0,0.25,0,0,2,0,0,0,1,0,0,20,0,0,0,0,4,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0
23,cdBright Sky,repeat-m.lgp,5,5,5,5,-1,-0.666666667,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.08,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-0.666666667,3,0.569444444,0,0,0,0,0,0.333333333,0,1,0,0,0.25,1,0.666666667,1.666666667,0,0.333333333,0,1,0,0.666666667,13.66666667,0,0,0,0,4.333333333,1,1,1,0.333333333,3.666666667,1.333333333,0.333333333,0,0,0,0,0,0,0,0,0,-0.666666667,3,0.569444444,0,0,0,0,0,0.333333333,0,1,0,0,0.25,1,0.666666667,1.666666667,0,0.333333333,0,1,0,0.666666667,13.66666667,0,0,0,0,4.333333333,1,1,1,0.333333333,3.666666667,1.333333333,0.333333333,0,0,0,0,0,0,0,0,0,-1,4,0.875,0,0,0,0,0,1,0,2,0,0,0.5,0,2,2,0,0,0,1,0,2,16,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
24,cdBright Sky,repeat-b.lgp,5,5,5,5,-1,-1,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0,-0.106666667,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-1,3,0.569444444,0,0,0,0,0,0.333333333,0,1,0,0,0.25,1,0.666666667,1.666666667,0,0.333333333,0,1,0,0.666666667,14.66666667,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-1,3,0.569444444,0,0,0,0,0,0.333333333,0,1,0,0,0.25,1,0.666666667,1.666666667,0,0.333333333,0,1,0,0.666666667,14.66666667,0,0,0,0,5.333333333,1,1,2.333333333,0.333333333,4.666666667,0.666666667,0.666666667,0,0,0,0,0,0,0,0,0,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,8,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
25,cdBright Sky,repeat-a.lgp,5,5,5,5,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.093333333,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-0.666666667,3.333333333,0.597222222,0,0,0.166666667,0,0,1,0,1.666666667,0,0,0.366666667,1,1,2.333333333,0,0.333333333,0,1,0,0.666666667,13,0,0,0,0,6.666666667,1.333333333,1,4,0.333333333,6.333333333,0.666666667,0.333333333,0,0,0,0,0,0.333333333,0,0,0,-0.666666667,3.333333333,0.597222222,0,0,0.166666667,0,0,1,0,1.666666667,0,0,0.366666667,1,1,2.333333333,0,0.333333333,0,1,0,0.666666667,13,0,0,0,0,6.666666667,1.333333333,1,4,0.333333333,6.333333333,0.666666667,0.333333333,0,0,0,0,0,0.333333333,0,0,0,1,5,0.916666667,0,0,0.5,0,0,2,0,3,0,0,0.6,0,1,4,0,0,0,1,0,0,15,0,0,0,0,8,2,1,5,1,7,0,0,0,0,0,0,0,1,0,0,0
26,cdBright Sky,repeat-g.lgp,5,5,5,5,0,-0.333333333,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,0,0,0,4,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,-0.106666667,2,7,0.5,0,0,0.333333333,0,0,0,0,1,0,0,0.142857143,0,2,1,0,0,1,1,0,0,36,0,0,0,0,6,2,1,1,2,4,0,0,0,0,0,0,0,0,0,1,0,-0.666666667,3,0.608585859,0,0,0.166666667,0,0,1.333333333,0,1,0,0,0.2,2,0.666666667,2.333333333,0,0.333333333,0,1,0,0,11.66666667,0,0,0,0,7,1.666666667,1,5.666666667,0.333333333,6.666666667,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0,-0.666666667,3,0.608585859,0,0,0.166666667,0,0,1.333333333,0,1,0,0,0.2,2,0.666666667,2.333333333,0,0.333333333,0,1,0,0,11.66666667,0,0,0,0,7,1.666666667,1,5.666666667,0.333333333,6.666666667,0,0.333333333,0,0,0,0,0,0.333333333,0.333333333,0,0,-1,3,0.909090909,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,1,0,0,12,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0
27,cdBright Sky,repeat-i.lgp,5,5,5,5,0,1,0,1,2,0.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0.213333333,4.333333333,5.333333333,0.234498834,0.333333333,0.666666667,0.066666667,0,0,0.666666667,0,1.666666667,0,0,0.444444444,2,0,1.666666667,0.333333333,1.333333333,0.333333333,1,0,0,23,2.666666667,0,0,0,6,2,2,3.333333333,0,6,0.666666667,0,0,0,0,0,0,0,0,0.666666667,0,0.333333333,7.666666667,0.705808081,3.333333333,-0.666666667,0.083333333,0,0,1.666666667,0,1.666666667,0,0,0.212962963,0,1.333333333,2.666666667,0.666666667,1.666666667,0.666666667,1,0,0,29,0.333333333,0,0.333333333,0,5,2,2,4,0,5.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0.333333333,7.666666667,0.705808081,3.333333333,-0.666666667,0.083333333,0,0,1.666666667,0,1.666666667,0,0,0.212962963,0,1.333333333,2.666666667,0.666666667,1.666666667,0.666666667,1,0,0,29,0.333333333,0,0.333333333,0,5,2,2,4,0,5.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,8,0.875,2,0,0.25,0,0,1,0,2,0,0,0.25,0,2,4,1,1,1,1,0,0,36,0,0,0,0,4,2,2,3,0,4,0,1,0,0,0,0,0,0,0,0,0
28,cdBright Sky,repeat-i.lgp,5,5,5,5,0,3,0,1,2,0.333333333,5,5,5,5,5,5,5,5,5,5,5,5,0,1,1,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0.28,4.333333333,5.333333333,0.185353535,0.333333333,0.666666667,0.038888889,0,0.666666667,0.333333333,0,2.333333333,0,0,0.555555556,1,1.333333333,1.666666667,0.333333333,2.666666667,0,1,0,0.333333333,26.66666667,0.666666667,0,0,0.333333333,5,2,2,2.666666667,0,5,0.666666667,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0.333333333,7.666666667,0.705808081,3.333333333,-0.666666667,0.083333333,0,0,1.666666667,0,1.666666667,0,0,0.212962963,0,1.333333333,2.666666667,0.666666667,1.666666667,0.666666667,1,0,0,29,0.333333333,0,0.333333333,0,5,2,2,4,0,5.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,1.666666667,7.666666667,0.622474747,1,0,0.055555556,0,0.666666667,1.666666667,0,2,0,0,0.25,0,2.666666667,2.666666667,0.333333333,3.333333333,0.333333333,1,0,0.333333333,32,0,0,0.333333333,0.333333333,4.666666667,2,2,3.666666667,0,5,0,0.666666667,0.333333333,0,0,0,0,0,0,0,0,5,9,0.083333333,0,0,-0.083333333,0,2,0,0,2,0,0,0.333333333,0,4,2,0,7,0,1,0,1,43,0,0,0,1,4,2,2,2,0,4,0,1,0,0,0,0,0,0,0,0,0
29,cdBrown Bear,repeat-ee.lgp,5,5,5,5,5,5,0,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-3,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,-0.144927536,5,12,0.15018315,0,0,0.26007326,0.333333333,0,6.333333333,0,4.666666667,0,0,0.435340803,0,2,2.666666667,0.666666667,4.666666667,2.666666667,1,0,0.333333333,46,1.333333333,0,0,0,6.333333333,1.333333333,1,2.666666667,0.333333333,6,0,0,0,0,0,0,0,0,0,0.666666667,0,-0.666666667,6,0.705128205,0,0,0.128205128,0,0.333333333,0,0,1,0,0,0.224747475,0,0.666666667,2,0,1.666666667,0.666666667,1,0,0,32.66666667,0.333333333,0,0,0,7,1.333333333,1,3.333333333,0.333333333,6.666666667,0,0,0,0,0.666666667,0,0,0,0,0,0,1.333333333,4.666666667,0.516025641,0,0,0.144230769,0,0,0.666666667,0,1.666666667,0,0,0.337301587,0,0.666666667,1.666666667,0,0.333333333,1,1,0,0,26,0,0,0,0,8,1.666666667,1,4.333333333,0.666666667,7.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0,5,7,0.307692308,0,0,-0.076923077,0,0,2,0,3,0,0,0.428571429,0,2,2,0,0,2,1,0,0,38,0,0,0,0,9,2,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0
30,cdBrown Bear,repeat-gg.lgp,5,5,5,5,-3,2.333333333,0,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,-0.188405797,5,12,0.15018315,0,0,0.26007326,0.333333333,0,6.333333333,0,4.666666667,0,0,0.435340803,0,2,2.666666667,0.666666667,4.666666667,2.666666667,1,0,0.333333333,46,1.333333333,0,0,0,6.333333333,1.333333333,1,2.666666667,0.333333333,6,0,0,0,0,0,0,0,0,0,0.666666667,0,-1.333333333,2.666666667,0.413461538,0,0,0.169871795,0,0,0,0,0.666666667,0,0,0.194444444,1,0,1.333333333,0,0.666666667,0.333333333,1,0,0,15.33333333,0,0,0,0,6,1.333333333,1,3.333333333,0.333333333,5.666666667,0.666666667,0,0,0,0.666666667,0,0,0,0,0,0,0.666666667,3.666666667,0.307692308,0,0,0.102564103,0,0,0.666666667,0,1.333333333,0,0,0.253968254,1,0.666666667,1.666666667,0,0.333333333,0.666666667,1,0,0,20,0,0,0,0,7,1.666666667,1,4,0.666666667,6.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,6,0,0,0,0,3,1,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
31,cdBrown Bear,repeat-m.lgp,5,5,5,5,-2,0,0,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0,-0.217391304,5,12,0.15018315,0,0,0.26007326,0.333333333,0,6.333333333,0,4.666666667,0,0,0.435340803,0,2,2.666666667,0.666666667,4.666666667,2.666666667,1,0,0.333333333,46,1.333333333,0,0,0,6.333333333,1.333333333,1,2.666666667,0.333333333,6,0,0,0,0,0,0,0,0,0,0.666666667,0,-1.666666667,2.666666667,0.330128205,0,0,0.128205128,0,0,0,0,0.333333333,0,0,0.194444444,1,0,1.666666667,0.333333333,0.666666667,0.666666667,1,0,0,13.33333333,0.666666667,0,0,0,6,1.333333333,1,3.333333333,0.333333333,5.666666667,1,0,0,0,0,0,0,0,0,0,0,0,4,0.227564103,0,0,-0.025641026,0,0,0.666666667,0,1,0,0,0.226190476,1,0.666666667,1.666666667,0.333333333,0.666666667,1.333333333,1,0,0,20.66666667,0.666666667,0,0,0,6,1.333333333,1,2.333333333,0.333333333,5.666666667,1,0,0,0,0,0,0,0,0,0,0,-2,4,0.375,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2,1,1,2,1,0,0,18,2,0,0,0,6,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
32,cdBrown Bear,repeat-e.lgp,5,5,5,5,-2,-2.333333333,0,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-1,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,-0.246376812,5,12,0.15018315,0,0,0.26007326,0.333333333,0,6.333333333,0,4.666666667,0,0,0.435340803,0,2,2.666666667,0.666666667,4.666666667,2.666666667,1,0,0.333333333,46,1.333333333,0,0,0,6.333333333,1.333333333,1,2.666666667,0.333333333,6,0,0,0,0,0,0,0,0,0,0.666666667,0,-2.333333333,2.333333333,0.25,0,0,0.125,0,0,0,0,0.333333333,0,0,0.25,1,0,1.333333333,0.333333333,0.666666667,0.666666667,1,0,0,11.33333333,0.666666667,0,0,0,5,1,1,2.666666667,0,5,1,0.333333333,0,0,0,0,0,0,0,0,0,-2.333333333,2.333333333,0.25,0,0,0.125,0,0,0,0,0.333333333,0,0,0.25,1,0,1.333333333,0.333333333,0.666666667,0.666666667,1,0,0,11.33333333,0.666666667,0,0,0,5,1,1,2.666666667,0,5,1,0.333333333,0,0,0,0,0,0,0,0,0,-2,2,0.375,0,0,0.375,0,0,0,0,1,0,0,0.5,0,0,1,0,0,0,1,0,0,10,0,0,0,0,6,1,1,5,0,6,0,1,0,0,0,0,0,0,0,0,0
33,cdBrown Bear,repeat-a.lgp,5,5,5,5,-2,-1.666666667,0,3.333333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,-2,0,0,0,0,7,2,1,7,0,7,0,0,0,0,0,0,0,0,1,0,0,-0.260869565,5,12,0.15018315,0,0,0.26007326,0.333333333,0,6.333333333,0,4.666666667,0,0,0.435340803,0,2,2.666666667,0.666666667,4.666666667,2.666666667,1,0,0.333333333,46,1.333333333,0,0,0,6.333333333,1.333333333,1,2.666666667,0.333333333,6,0,0,0,0,0,0,0,0,0,0.666666667,0,-1.666666667,5.333333333,0.583333333,0,0,0.125,0,0,1.333333333,0,1,0,0,0.316666667,0,0.333333333,2,0.333333333,2,1.333333333,1,0,0,20.66666667,0.666666667,0,0,0,6,1,1,3,0,6,1,0.333333333,0,0,0,0,0,0,0,0,0,-1.666666667,5.333333333,0.583333333,0,0,0.125,0,0,1.333333333,0,1,0,0,0.316666667,0,0.333333333,2,0.333333333,2,1.333333333,1,0,0,20.66666667,0.666666667,0,0,0,6,1,1,3,0,6,1,0.333333333,0,0,0,0,0,0,0,0,0,-1,10,1,0,0,0,0,0,4,0,2,0,0,0.2,0,1,3,0,5,2,1,0,0,34,0,0,0,0,6,1,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0
