user,puzzle,model,cogLoad,predicted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lowest,,,,
cdApril Showers.csv,repeat-s.lgp,CbTe/TbCe,-2,-0.70000005,,repeat-aa.lgp,-0.8000001,repeat-s.lgp,-0.70000005,repeat-z.lgp,-0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdApril Showers.csv,repeat-z.lgp,CbTe/TbCe,-1,-0.85,,repeat-aa.lgp,-1,repeat-z.lgp,-0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdApril Showers.csv,repeat-aa.lgp,CbTe/TbCe,-2,-1.4,,repeat-aa.lgp,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdApril Showers.csv,doinorder-a.lgp,TbOe,-3,-1.5999999,,doinorder-y.lgp,-2.2,doinorder-k.lgp,-2.2,doinorder-f.lgp,-2.2,doinorder-p.lgp,-2.2,doinorder-l.lgp,-2.1,doinorder-n.lgp,-2,doinorder-x.lgp,-1.7,doinorder-d.lgp,-1.5999999,doinorder-a.lgp,-1.5999999,doinorder-w.lgp,-1.5999999,doinorder-r.lgp,-1.5999999,doinorder-q.lgp,-1.5,doinorder-g.lgp,-1.5,doinorder-o.lgp,-1.4000001,doinorder-b.lgp,-1.4000001,doinorder-t.lgp,1.0999999,doinorder-m.lgp,1.0999999,doinorder-z.lgp,1.0999999,doinorder-s.lgp,1.0999999,doinorder-u.lgp,1.0999999,-4,-4,,,
cdApril Showers.csv,doinorder-k.lgp,TbOe,-3,-3,,doinorder-y.lgp,-3,doinorder-k.lgp,-3,doinorder-f.lgp,-3,doinorder-p.lgp,-3,doinorder-x.lgp,-2.5,doinorder-w.lgp,-2.4,doinorder-r.lgp,-2.4,doinorder-l.lgp,-2.3,doinorder-n.lgp,-2.2,doinorder-d.lgp,-1.8,doinorder-q.lgp,-1.7,doinorder-g.lgp,-1.7,doinorder-o.lgp,-1.5999999,doinorder-b.lgp,-1.5999999,doinorder-t.lgp,-0.29999995,doinorder-m.lgp,-0.29999995,doinorder-z.lgp,-0.29999995,doinorder-s.lgp,-0.29999995,doinorder-u.lgp,-0.29999995,,,-4,-4,,,
cdApril Showers.csv,doinorder-l.lgp,TbOe,-3,-2.2,,doinorder-y.lgp,-2.9,doinorder-f.lgp,-2.9,doinorder-p.lgp,-2.9,doinorder-x.lgp,-2.4,doinorder-w.lgp,-2.3,doinorder-r.lgp,-2.3,doinorder-l.lgp,-2.2,doinorder-d.lgp,-1.7,doinorder-n.lgp,-1.4000001,doinorder-q.lgp,-0.9000001,doinorder-g.lgp,-0.9000001,doinorder-o.lgp,-0.79999995,doinorder-b.lgp,-0.79999995,doinorder-t.lgp,-0.5,doinorder-m.lgp,-0.5,doinorder-z.lgp,-0.5,doinorder-s.lgp,-0.5,doinorder-u.lgp,-0.5,,,,,-4,-4,,,
cdApril Showers.csv,doinorder-n.lgp,TbOe,5,-1.5,,doinorder-y.lgp,-2.3,doinorder-x.lgp,-2.3,doinorder-d.lgp,-2.3,doinorder-f.lgp,-2.3,doinorder-p.lgp,-2.3,doinorder-q.lgp,-1.5,doinorder-g.lgp,-1.5,doinorder-n.lgp,-1.5,doinorder-w.lgp,-1.4000001,doinorder-r.lgp,-1.4000001,doinorder-t.lgp,-0.79999995,doinorder-m.lgp,-0.79999995,doinorder-z.lgp,-0.79999995,doinorder-s.lgp,-0.79999995,doinorder-u.lgp,-0.79999995,doinorder-o.lgp,-0.5999999,doinorder-b.lgp,-0.5999999,,,,,,,-4,-4,,,
cdApril Showers.csv,doinorder-f.lgp,TbOe,-4,-2.1,,doinorder-y.lgp,-2.1,doinorder-x.lgp,-2.1,doinorder-f.lgp,-2.1,doinorder-p.lgp,-2.1,doinorder-w.lgp,-2,doinorder-r.lgp,-2,doinorder-d.lgp,-1.9000001,doinorder-t.lgp,-1.2,doinorder-m.lgp,-1.2,doinorder-z.lgp,-1.2,doinorder-s.lgp,-1.2,doinorder-u.lgp,-1.2,doinorder-q.lgp,-1,doinorder-g.lgp,-1,doinorder-n.lgp,-1,doinorder-o.lgp,-0.9000001,doinorder-b.lgp,-0.9000001,,,,,,,-4,-4,,,
cdApril Showers.csv,doinorder-b.lgp,TbOe,-3,-1.0999999,,doinorder-x.lgp,-3.1,doinorder-y.lgp,-3,doinorder-p.lgp,-3,doinorder-d.lgp,-2.9,doinorder-w.lgp,-2.2,doinorder-r.lgp,-2.2,doinorder-q.lgp,-2,doinorder-g.lgp,-2,doinorder-n.lgp,-1.9000001,doinorder-t.lgp,-1.8,doinorder-m.lgp,-1.8,doinorder-z.lgp,-1.8,doinorder-s.lgp,-1.8,doinorder-u.lgp,-1.8,doinorder-o.lgp,-1.0999999,doinorder-b.lgp,-1.0999999,,,,,,,,,-4,-3,,,
cdApril Showers.csv,doinorder-o.lgp,TbOe,5,-0.29999995,,doinorder-y.lgp,-2.3,doinorder-x.lgp,-2.3,doinorder-p.lgp,-2.3,doinorder-d.lgp,-2.1,doinorder-t.lgp,-1.8,doinorder-m.lgp,-1.8,doinorder-z.lgp,-1.8,doinorder-s.lgp,-1.8,doinorder-u.lgp,-1.8,doinorder-w.lgp,-1.4000001,doinorder-r.lgp,-1.4000001,doinorder-q.lgp,-1.2,doinorder-g.lgp,-1.2,doinorder-n.lgp,-1.2,doinorder-o.lgp,-0.29999995,,,,,,,,,,,-4,-4,,,
cdApril Showers.csv,doinorder-w.lgp,TbOe,-3,-1.9000001,,doinorder-y.lgp,-1.9000001,doinorder-x.lgp,-1.9000001,doinorder-w.lgp,-1.9000001,doinorder-r.lgp,-1.9000001,doinorder-p.lgp,-1.9000001,doinorder-d.lgp,-1.2,doinorder-t.lgp,-0.5,doinorder-m.lgp,-0.5,doinorder-z.lgp,-0.5,doinorder-s.lgp,-0.5,doinorder-u.lgp,-0.5,doinorder-o.lgp,-0.29999995,doinorder-q.lgp,-0.29999995,doinorder-g.lgp,-0.29999995,doinorder-n.lgp,-0.29999995,,,,,,,,,,,-4,-4,,,
cdBaby Cub.csv,dotogether-n.lgp,T,-3,-2.7,,dotogether-b.lgp,-3.1,dotogether-a.lgp,-3,dotogether-n.lgp,-2.7,dotogether-l.lgp,-2.7,dotogether-o.lgp,-2.5,dotogether-c.lgp,-2.5,dotogether-f.lgp,-2.5,dotogether-d.lgp,-2.5,dotogether-g.lgp,-2.5,dotogether-m.lgp,-2.5,dotogether-j.lgp,-2.4,dotogether-e.lgp,-2.4,dotogether-h.lgp,-2.4,dotogether-i.lgp,-2.4,dotogether-k.lgp,-2.4,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-b.lgp,T,-3,-3.3,,dotogether-b.lgp,-3.3,dotogether-l.lgp,-3.2,dotogether-a.lgp,-3,dotogether-d.lgp,-3,dotogether-g.lgp,-3,dotogether-m.lgp,-3,dotogether-o.lgp,-2.9,dotogether-c.lgp,-2.9,dotogether-f.lgp,-2.9,dotogether-j.lgp,-2.8,dotogether-e.lgp,-2.8,dotogether-h.lgp,-2.8,dotogether-i.lgp,-2.8,dotogether-k.lgp,-2.8,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-o.lgp,T,-3,-3.1,,dotogether-l.lgp,-3.4,dotogether-d.lgp,-3.3,dotogether-g.lgp,-3.3,dotogether-m.lgp,-3.3,dotogether-a.lgp,-3.2,dotogether-o.lgp,-3.1,dotogether-c.lgp,-3.1,dotogether-f.lgp,-3.1,dotogether-j.lgp,-3,dotogether-e.lgp,-3,dotogether-h.lgp,-3,dotogether-i.lgp,-3,dotogether-k.lgp,-3,,,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-m.lgp,T,-3,-3.6,,dotogether-d.lgp,-3.6,dotogether-g.lgp,-3.6,dotogether-l.lgp,-3.6,dotogether-m.lgp,-3.6,dotogether-c.lgp,-3.4,dotogether-f.lgp,-3.4,dotogether-a.lgp,-3.4,dotogether-j.lgp,-3.2,dotogether-i.lgp,-3.2,dotogether-e.lgp,-3.2,dotogether-h.lgp,-3.2,dotogether-k.lgp,-3.2,,,,,,,,,,,,,,,,,-4,-4,,,
cdBaby Cub.csv,dotogether-c.lgp,T,-3,-3.4,,dotogether-l.lgp,-3.7,dotogether-d.lgp,-3.6,dotogether-g.lgp,-3.6,dotogether-c.lgp,-3.4,dotogether-a.lgp,-3.4,dotogether-f.lgp,-3.3,dotogether-j.lgp,-3.1,dotogether-i.lgp,-3.1,dotogether-e.lgp,-3.1,dotogether-h.lgp,-3.1,dotogether-k.lgp,-3.1,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-d.lgp,T,-2,-3.6,,dotogether-l.lgp,-3.7,dotogether-d.lgp,-3.6,dotogether-g.lgp,-3.6,dotogether-f.lgp,-3.4,dotogether-a.lgp,-3.4,dotogether-j.lgp,-3.2,dotogether-i.lgp,-3.2,dotogether-e.lgp,-3.2,dotogether-h.lgp,-3.2,dotogether-k.lgp,-3.2,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-f.lgp,T,-2,-3.1,,dotogether-l.lgp,-3.5,dotogether-g.lgp,-3.3,dotogether-a.lgp,-3.2,dotogether-j.lgp,-3.1,dotogether-i.lgp,-3.1,dotogether-f.lgp,-3.1,dotogether-e.lgp,-3.1,dotogether-h.lgp,-3.1,dotogether-k.lgp,-3.1,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-l.lgp,T,-1,-3.5,,dotogether-l.lgp,-3.5,dotogether-g.lgp,-3.3,dotogether-a.lgp,-3.1,dotogether-j.lgp,-3,dotogether-i.lgp,-3,dotogether-e.lgp,-3,dotogether-h.lgp,-3,dotogether-k.lgp,-3,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
cdBaby Cub.csv,dotogether-j.lgp,T,-1,-2.1,,dotogether-g.lgp,-2.7,dotogether-a.lgp,-2.3,dotogether-j.lgp,-2.1,dotogether-i.lgp,-2.1,dotogether-e.lgp,-2.1,dotogether-h.lgp,-2.1,dotogether-k.lgp,-2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,-3,,,
